t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{{nu}_{vs}}, drho_{{nu}_{vs}}, phi (GeV^4), rho_vs(MeV^4), sigma_rad (MeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
1.34718e-02,1.89063e-10,6.59040e+00,6.27859e+00,1.24124e-09,1.54577e-16,2.68838e-09,1.71316e-06,0.00000e+00,1.51965e+03,4.77503e-18,5.25532e-01,4.74468e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37998e-09
1.34790e-02,1.89106e-10,6.58907e+00,6.27717e+00,1.24024e-09,1.54472e-16,2.68595e-09,1.71200e-06,0.00000e+00,1.51826e+03,4.77155e-18,5.01610e-01,4.98390e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37980e-09
1.34898e-02,1.89170e-10,6.58709e+00,6.27504e+00,1.23874e-09,1.54314e-16,2.68230e-09,1.71027e-06,0.00000e+00,1.51618e+03,4.76633e-18,5.25195e-01,4.74805e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37953e-09
1.34971e-02,1.89213e-10,6.58575e+00,6.27361e+00,1.23774e-09,1.54209e-16,2.67985e-09,1.70910e-06,0.00000e+00,1.51478e+03,4.76283e-18,5.01724e-01,4.98276e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37934e-09
1.35080e-02,1.89278e-10,6.58375e+00,6.27146e+00,1.23624e-09,1.54050e-16,2.67619e-09,1.70736e-06,0.00000e+00,1.51269e+03,4.75759e-18,5.26207e-01,4.73793e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37907e-09
1.35152e-02,1.89321e-10,6.58244e+00,6.27005e+00,1.23525e-09,1.53947e-16,2.67379e-09,1.70621e-06,0.00000e+00,1.51131e+03,4.75414e-18,5.01275e-01,4.98725e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37889e-09
1.35259e-02,1.89384e-10,6.58047e+00,6.26794e+00,1.23377e-09,1.53791e-16,2.67018e-09,1.70449e-06,0.00000e+00,1.50925e+03,4.74898e-18,5.22902e-01,4.77098e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37862e-09
1.35335e-02,1.89429e-10,6.57908e+00,6.26646e+00,1.23273e-09,1.53682e-16,2.66765e-09,1.70329e-06,0.00000e+00,1.50781e+03,4.74536e-18,5.02786e-01,4.97214e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37843e-09
1.35444e-02,1.89494e-10,6.57708e+00,6.26431e+00,1.23123e-09,1.53523e-16,2.66399e-09,1.70154e-06,0.00000e+00,1.50571e+03,4.74011e-18,5.28072e-01,4.71928e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37816e-09
1.35514e-02,1.89536e-10,6.57580e+00,6.26294e+00,1.23027e-09,1.53423e-16,2.66166e-09,1.70043e-06,0.00000e+00,1.50438e+03,4.73676e-18,5.00565e-01,4.99435e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37798e-09
1.35619e-02,1.89598e-10,6.57388e+00,6.26088e+00,1.22884e-09,1.53272e-16,2.65817e-09,1.69876e-06,0.00000e+00,1.50238e+03,4.73175e-18,5.17445e-01,4.82555e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37772e-09
1.35702e-02,1.89647e-10,6.57236e+00,6.25925e+00,1.22771e-09,1.53152e-16,2.65540e-09,1.69744e-06,0.00000e+00,1.50080e+03,4.72778e-18,5.06512e-01,4.93488e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37751e-09
1.35804e-02,1.89708e-10,6.57050e+00,6.25726e+00,1.22632e-09,1.53006e-16,2.65202e-09,1.69583e-06,0.00000e+00,1.49887e+03,4.72292e-18,5.20467e-01,4.79533e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37726e-09
1.35884e-02,1.89755e-10,6.56906e+00,6.25571e+00,1.22524e-09,1.52892e-16,2.64940e-09,1.69458e-06,0.00000e+00,1.49737e+03,4.71916e-18,5.04166e-01,4.95834e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37706e-09
1.35991e-02,1.89818e-10,6.56711e+00,6.25362e+00,1.22379e-09,1.52739e-16,2.64586e-09,1.69288e-06,0.00000e+00,1.49534e+03,4.71406e-18,5.24901e-01,4.75099e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37679e-09
1.36065e-02,1.89862e-10,6.56576e+00,6.25218e+00,1.22278e-09,1.52633e-16,2.64341e-09,1.69172e-06,0.00000e+00,1.49394e+03,4.71055e-18,5.01667e-01,4.98333e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37661e-09
1.36176e-02,1.89928e-10,6.56375e+00,6.25002e+00,1.22128e-09,1.52475e-16,2.63976e-09,1.68997e-06,0.00000e+00,1.49185e+03,4.70530e-18,5.26640e-01,4.73360e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37633e-09
1.36248e-02,1.89970e-10,6.56244e+00,6.24861e+00,1.22031e-09,1.52372e-16,2.63739e-09,1.68884e-06,0.00000e+00,1.49049e+03,4.70188e-18,5.00931e-01,4.99069e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37615e-09
1.36356e-02,1.90034e-10,6.56048e+00,6.24651e+00,1.21885e-09,1.52218e-16,2.63384e-09,1.68714e-06,0.00000e+00,1.48846e+03,4.69677e-18,5.21104e-01,4.78896e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37588e-09
1.36435e-02,1.90081e-10,6.55905e+00,6.24498e+00,1.21779e-09,1.52106e-16,2.63125e-09,1.68590e-06,0.00000e+00,1.48698e+03,4.69304e-18,5.03642e-01,4.96358e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37568e-09
1.36544e-02,1.90146e-10,6.55707e+00,6.24286e+00,1.21632e-09,1.51951e-16,2.62768e-09,1.68420e-06,0.00000e+00,1.48494e+03,4.68790e-18,5.25794e-01,4.74206e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37541e-09
1.36617e-02,1.90189e-10,6.55574e+00,6.24143e+00,1.21533e-09,1.51847e-16,2.62529e-09,1.68291e-06,0.00000e+00,1.48356e+03,4.68444e-18,5.01195e-01,4.98805e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37523e-09
1.36728e-02,1.90254e-10,6.55375e+00,6.23930e+00,1.21386e-09,1.51691e-16,2.62170e-09,1.68118e-06,0.00000e+00,1.48151e+03,4.67926e-18,5.23486e-01,4.76514e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37495e-09
1.36804e-02,1.90299e-10,6.55237e+00,6.23782e+00,1.21284e-09,1.51583e-16,2.61921e-09,1.67999e-06,0.00000e+00,1.48008e+03,4.67568e-18,5.02213e-01,4.97787e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37476e-09
1.36917e-02,1.90366e-10,6.55034e+00,6.23564e+00,1.21133e-09,1.51424e-16,2.61555e-09,1.67823e-06,0.00000e+00,1.47798e+03,4.67039e-18,5.28808e-01,4.71192e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37448e-09
1.36987e-02,1.90407e-10,6.54907e+00,6.23427e+00,1.21039e-09,1.51325e-16,2.61326e-09,1.67713e-06,0.00000e+00,1.47667e+03,4.66709e-18,5.00125e-01,4.99875e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37431e-09
1.37093e-02,1.90470e-10,6.54716e+00,6.23223e+00,1.20899e-09,1.51176e-16,2.60984e-09,1.67549e-06,0.00000e+00,1.47471e+03,4.66214e-18,5.14969e-01,4.85031e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37404e-09
1.37181e-02,1.90522e-10,6.54557e+00,6.23053e+00,1.20781e-09,1.51052e-16,2.60698e-09,1.67412e-06,0.00000e+00,1.47307e+03,4.65801e-18,5.08490e-01,4.91510e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37382e-09
1.37281e-02,1.90581e-10,6.54378e+00,6.22860e+00,1.20649e-09,1.50912e-16,2.60376e-09,1.67257e-06,0.00000e+00,1.47123e+03,4.65336e-18,5.16704e-01,4.83296e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37358e-09
1.37367e-02,1.90632e-10,6.54223e+00,6.22695e+00,1.20535e-09,1.50792e-16,2.60100e-09,1.67124e-06,0.00000e+00,1.46964e+03,4.64936e-18,5.06795e-01,4.93205e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37336e-09
1.37470e-02,1.90693e-10,6.54038e+00,6.22496e+00,1.20398e-09,1.50647e-16,2.59767e-09,1.66964e-06,0.00000e+00,1.46774e+03,4.64455e-18,5.19431e-01,4.80569e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37311e-09
1.37552e-02,1.90741e-10,6.53890e+00,6.22338e+00,1.20290e-09,1.50532e-16,2.59503e-09,1.66837e-06,0.00000e+00,1.46622e+03,4.64072e-18,5.04556e-01,4.95444e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37290e-09
1.37661e-02,1.90805e-10,6.53696e+00,6.22129e+00,1.20147e-09,1.50381e-16,2.59156e-09,1.66670e-06,0.00000e+00,1.46423e+03,4.63569e-18,5.23520e-01,4.76480e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37263e-09
1.37738e-02,1.90850e-10,6.53558e+00,6.21981e+00,1.20045e-09,1.50274e-16,2.58909e-09,1.66551e-06,0.00000e+00,1.46282e+03,4.63212e-18,5.02030e-01,4.97970e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37244e-09
1.37852e-02,1.90918e-10,6.53353e+00,6.21761e+00,1.19895e-09,1.50115e-16,2.58543e-09,1.66375e-06,0.00000e+00,1.46072e+03,4.62682e-18,5.28865e-01,4.71135e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37216e-09
1.37923e-02,1.90960e-10,6.53226e+00,6.21625e+00,1.19802e-09,1.50016e-16,2.58316e-09,1.66265e-06,0.00000e+00,1.45942e+03,4.62353e-18,4.99969e-01,5.00031e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37198e-09
1.38030e-02,1.91023e-10,6.53035e+00,6.21420e+00,1.19662e-09,1.49868e-16,2.57976e-09,1.66102e-06,0.00000e+00,1.45746e+03,4.61860e-18,5.14459e-01,4.85541e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37171e-09
1.38120e-02,1.91076e-10,6.52875e+00,6.21248e+00,1.19544e-09,1.49743e-16,2.57690e-09,1.65963e-06,0.00000e+00,1.45582e+03,4.61444e-18,5.08792e-01,4.91208e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37149e-09
1.38221e-02,1.91135e-10,6.52696e+00,6.21056e+00,1.19413e-09,1.49604e-16,2.57372e-09,1.65810e-06,0.00000e+00,1.45400e+03,4.60982e-18,5.15961e-01,4.84039e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37124e-09
1.38309e-02,1.91186e-10,6.52539e+00,6.20888e+00,1.19298e-09,1.49483e-16,2.57093e-09,1.65676e-06,0.00000e+00,1.45240e+03,4.60577e-18,5.07263e-01,4.92737e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37102e-09
1.38412e-02,1.91247e-10,6.52355e+00,6.20691e+00,1.19164e-09,1.49340e-16,2.56766e-09,1.65518e-06,0.00000e+00,1.45052e+03,4.60102e-18,5.18338e-01,4.81662e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37077e-09
1.38497e-02,1.91297e-10,6.52204e+00,6.20529e+00,1.19054e-09,1.49223e-16,2.56499e-09,1.65389e-06,0.00000e+00,1.44898e+03,4.59714e-18,5.05185e-01,4.94815e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37056e-09
1.38605e-02,1.91361e-10,6.52012e+00,6.20323e+00,1.18914e-09,1.49075e-16,2.56158e-09,1.65224e-06,0.00000e+00,1.44703e+03,4.59218e-18,5.21976e-01,4.78024e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37029e-09
1.38685e-02,1.91408e-10,6.51870e+00,6.20171e+00,1.18810e-09,1.48965e-16,2.55907e-09,1.65103e-06,0.00000e+00,1.44559e+03,4.58852e-18,5.02691e-01,4.97309e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.37009e-09
1.38799e-02,1.91475e-10,6.51668e+00,6.19954e+00,1.18663e-09,1.48808e-16,2.55549e-09,1.64930e-06,0.00000e+00,1.44353e+03,4.58331e-18,5.27013e-01,4.72987e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36981e-09
1.38873e-02,1.91518e-10,6.51537e+00,6.19813e+00,1.18567e-09,1.48707e-16,2.55317e-09,1.64818e-06,0.00000e+00,1.44219e+03,4.57993e-18,5.00382e-01,4.99618e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36962e-09
1.38984e-02,1.91583e-10,6.51340e+00,6.19602e+00,1.18424e-09,1.48555e-16,2.54969e-09,1.64650e-06,0.00000e+00,1.44020e+03,4.57487e-18,5.18888e-01,4.81112e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36935e-09
1.39068e-02,1.91633e-10,6.51191e+00,6.19442e+00,1.18316e-09,1.48440e-16,2.54706e-09,1.64523e-06,0.00000e+00,1.43868e+03,4.57103e-18,5.04647e-01,4.95353e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36914e-09
1.39178e-02,1.91697e-10,6.50996e+00,6.19233e+00,1.18174e-09,1.48290e-16,2.54363e-09,1.64357e-06,0.00000e+00,1.43671e+03,4.56603e-18,5.22814e-01,4.77186e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36887e-09
1.39258e-02,1.91744e-10,6.50856e+00,6.19083e+00,1.18073e-09,1.48182e-16,2.54115e-09,1.64237e-06,0.00000e+00,1.43529e+03,4.56242e-18,5.02124e-01,4.97876e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36867e-09
1.39374e-02,1.91812e-10,6.50651e+00,6.18863e+00,1.17924e-09,1.48024e-16,2.53754e-09,1.64062e-06,0.00000e+00,1.43322e+03,4.55715e-18,5.28066e-01,4.71934e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36838e-09
1.39447e-02,1.91855e-10,6.50522e+00,6.18724e+00,1.17830e-09,1.47924e-16,2.53527e-09,1.63952e-06,0.00000e+00,1.43191e+03,4.55383e-18,4.99963e-01,5.00037e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36820e-09
1.39557e-02,1.91920e-10,6.50328e+00,6.18516e+00,1.17690e-09,1.47775e-16,2.53186e-09,1.63787e-06,0.00000e+00,1.42995e+03,4.54885e-18,5.15847e-01,4.84153e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36793e-09
1.39647e-02,1.91972e-10,6.50170e+00,6.18347e+00,1.17576e-09,1.47654e-16,2.52909e-09,1.63653e-06,0.00000e+00,1.42836e+03,4.54481e-18,5.07069e-01,4.92931e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36771e-09
1.39752e-02,1.92034e-10,6.49985e+00,6.18148e+00,1.17442e-09,1.47512e-16,2.52584e-09,1.63496e-06,0.00000e+00,1.42649e+03,4.54005e-18,5.18246e-01,4.81754e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36745e-09
1.39838e-02,1.92085e-10,6.49834e+00,6.17986e+00,1.17332e-09,1.47395e-16,2.52319e-09,1.63367e-06,0.00000e+00,1.42496e+03,4.53618e-18,5.04979e-01,4.95021e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36724e-09
1.39948e-02,1.92149e-10,6.49640e+00,6.17778e+00,1.17193e-09,1.47247e-16,2.51980e-09,1.63203e-06,0.00000e+00,1.42301e+03,4.53122e-18,5.21914e-01,4.78086e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36696e-09
1.40030e-02,1.92197e-10,6.49498e+00,6.17626e+00,1.17090e-09,1.47137e-16,2.51730e-09,1.63082e-06,0.00000e+00,1.42158e+03,4.52757e-18,5.02480e-01,4.97520e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36676e-09
1.40146e-02,1.92265e-10,6.49294e+00,6.17407e+00,1.16943e-09,1.46981e-16,2.51374e-09,1.62909e-06,0.00000e+00,1.41953e+03,4.52235e-18,5.26977e-01,4.73023e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36648e-09
1.40221e-02,1.92309e-10,6.49162e+00,6.17265e+00,1.16848e-09,1.46880e-16,2.51144e-09,1.62797e-06,0.00000e+00,1.41820e+03,4.51898e-18,5.00184e-01,4.99816e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36629e-09
1.40334e-02,1.92375e-10,6.48965e+00,6.17054e+00,1.16706e-09,1.46729e-16,2.50799e-09,1.62630e-06,0.00000e+00,1.41622e+03,4.51393e-18,5.18416e-01,4.81584e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36601e-09
1.40420e-02,1.92425e-10,6.48814e+00,6.16892e+00,1.16597e-09,1.46613e-16,2.50536e-09,1.62502e-06,0.00000e+00,1.41470e+03,4.51006e-18,5.04729e-01,4.95271e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36580e-09
1.40532e-02,1.92491e-10,6.48619e+00,6.16683e+00,1.16458e-09,1.46464e-16,2.50196e-09,1.62338e-06,0.00000e+00,1.41275e+03,4.50509e-18,5.22196e-01,4.77804e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36552e-09
1.40613e-02,1.92538e-10,6.48477e+00,6.16530e+00,1.16356e-09,1.46356e-16,2.49949e-09,1.62217e-06,0.00000e+00,1.41132e+03,4.50146e-18,5.02216e-01,4.97784e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36532e-09
1.40731e-02,1.92607e-10,6.48272e+00,6.16310e+00,1.16208e-09,1.46199e-16,2.49592e-09,1.62044e-06,0.00000e+00,1.40927e+03,4.49622e-18,5.27345e-01,4.72655e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36503e-09
1.40806e-02,1.92651e-10,6.48141e+00,6.16169e+00,1.16114e-09,1.46099e-16,2.49364e-09,1.61933e-06,0.00000e+00,1.40795e+03,4.49287e-18,4.99974e-01,5.00026e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36485e-09
1.40919e-02,1.92717e-10,6.47944e+00,6.15958e+00,1.15973e-09,1.45949e-16,2.49022e-09,1.61767e-06,0.00000e+00,1.40599e+03,4.48785e-18,5.17173e-01,4.82827e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36457e-09
1.41008e-02,1.92769e-10,6.47790e+00,6.15792e+00,1.15863e-09,1.45831e-16,2.48754e-09,1.61637e-06,0.00000e+00,1.40444e+03,4.48391e-18,5.05601e-01,4.94399e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36435e-09
1.41118e-02,1.92833e-10,6.47598e+00,6.15587e+00,1.15726e-09,1.45685e-16,2.48422e-09,1.61475e-06,0.00000e+00,1.40253e+03,4.47903e-18,5.20373e-01,4.79627e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36408e-09
1.41203e-02,1.92883e-10,6.47452e+00,6.15430e+00,1.15621e-09,1.45573e-16,2.48168e-09,1.61352e-06,0.00000e+00,1.40107e+03,4.47530e-18,5.03198e-01,4.96802e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36387e-09
1.41319e-02,1.92950e-10,6.47250e+00,6.15214e+00,1.15478e-09,1.45420e-16,2.47820e-09,1.61182e-06,0.00000e+00,1.39906e+03,4.47017e-18,5.25001e-01,4.74999e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36359e-09
1.41398e-02,1.92996e-10,6.47114e+00,6.15068e+00,1.15380e-09,1.45316e-16,2.47585e-09,1.61068e-06,0.00000e+00,1.39770e+03,4.46670e-18,5.00732e-01,4.99268e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36339e-09
1.41516e-02,1.93065e-10,6.46910e+00,6.14849e+00,1.15235e-09,1.45161e-16,2.47232e-09,1.60896e-06,0.00000e+00,1.39567e+03,4.46151e-18,5.23736e-01,4.76264e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36310e-09
1.41596e-02,1.93112e-10,6.46771e+00,6.14699e+00,1.15136e-09,1.45055e-16,2.46992e-09,1.60779e-06,0.00000e+00,1.39429e+03,4.45797e-18,5.01257e-01,4.98743e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36290e-09
1.41716e-02,1.93182e-10,6.46563e+00,6.14476e+00,1.14988e-09,1.44897e-16,2.46633e-09,1.60604e-06,0.00000e+00,1.39222e+03,4.45268e-18,5.27852e-01,4.72148e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36261e-09
1.41792e-02,1.93226e-10,6.46432e+00,6.14336e+00,1.14895e-09,1.44798e-16,2.46408e-09,1.60494e-06,0.00000e+00,1.39092e+03,4.44936e-18,4.99672e-01,5.00328e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36242e-09
1.41905e-02,1.93292e-10,6.46236e+00,6.14126e+00,1.14756e-09,1.44649e-16,2.46071e-09,1.60330e-06,0.00000e+00,1.38898e+03,4.44439e-18,5.15454e-01,4.84546e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36214e-09
1.41998e-02,1.93346e-10,6.46077e+00,6.13955e+00,1.14642e-09,1.44528e-16,2.45797e-09,1.60196e-06,0.00000e+00,1.38740e+03,4.44034e-18,5.06912e-01,4.93088e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36192e-09
1.42107e-02,1.93409e-10,6.45890e+00,6.13754e+00,1.14510e-09,1.44386e-16,2.45476e-09,1.60040e-06,0.00000e+00,1.38554e+03,4.43560e-18,5.17784e-01,4.82216e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36165e-09
1.42196e-02,1.93461e-10,6.45737e+00,6.13589e+00,1.14401e-09,1.44270e-16,2.45212e-09,1.59911e-06,0.00000e+00,1.38402e+03,4.43171e-18,5.04856e-01,4.95144e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36143e-09
1.42309e-02,1.93527e-10,6.45542e+00,6.13380e+00,1.14263e-09,1.44123e-16,2.44879e-09,1.59721e-06,0.00000e+00,1.38210e+03,4.42677e-18,5.21359e-01,4.78641e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36115e-09
1.42393e-02,1.93576e-10,6.45397e+00,6.13225e+00,1.14161e-09,1.44013e-16,2.44631e-09,1.59599e-06,0.00000e+00,1.38067e+03,4.42310e-18,5.02370e-01,4.97630e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.36095e-09
