t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{nu}, drho_{nu}, phi (GeV^4), rho_vs(GeV^4), sigma_rad (GeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
1.79680e+03,9.40263e-09,2.70729e-02,1.93647e-02,3.53468e-19,1.35069e-24,2.46598e-19,5.09376e-14,0.00000e+00,0.00000e+00,0.00000e+00,4.74251e-07,7.60000e-01,6.70441e-05,3.54925e-07,1.09470e-05,5.99578e-02,2.85899e-14,5.29004e-11,6.25907e-11,2.99995e-10
1.83265e+03,9.49572e-09,2.68062e-02,1.91739e-02,3.39744e-19,1.31116e-24,2.37023e-19,4.94469e-14,0.00000e+00,0.00000e+00,0.00000e+00,4.55750e-07,7.60000e-01,6.67527e-05,3.47639e-07,1.09588e-05,5.99580e-02,2.83958e-14,5.25389e-11,6.23624e-11,2.99995e-10
1.86920e+03,9.58974e-09,2.65421e-02,1.89850e-02,3.26552e-19,1.27279e-24,2.27820e-19,4.79998e-14,0.00000e+00,0.00000e+00,0.00000e+00,4.39597e-07,7.60000e-01,6.64667e-05,3.41874e-07,1.09727e-05,5.99581e-02,2.82078e-14,5.21807e-11,6.21375e-11,2.99995e-10
1.90649e+03,9.68468e-09,2.62807e-02,1.87980e-02,3.13873e-19,1.23554e-24,2.18974e-19,4.65951e-14,0.00000e+00,0.00000e+00,0.00000e+00,4.25407e-07,7.60000e-01,6.61859e-05,3.37336e-07,1.09885e-05,5.99583e-02,2.80255e-14,5.18368e-11,6.19139e-11,2.99995e-10
1.94453e+03,9.78057e-09,2.60218e-02,1.86128e-02,3.01686e-19,1.19939e-24,2.10471e-19,4.52316e-14,0.00000e+00,0.00000e+00,0.00000e+00,4.12845e-07,7.60000e-01,6.59104e-05,3.33798e-07,1.10058e-05,5.99584e-02,2.78486e-14,5.15145e-11,6.16901e-11,2.99995e-10
1.98333e+03,9.87740e-09,2.57654e-02,1.84294e-02,2.89972e-19,1.16429e-24,2.02299e-19,4.39079e-14,0.00000e+00,0.00000e+00,0.00000e+00,4.01630e-07,7.60000e-01,6.56402e-05,3.31081e-07,1.10247e-05,5.99585e-02,2.76767e-14,5.12180e-11,6.14650e-11,2.99995e-10
2.02290e+03,9.97519e-09,2.55116e-02,1.82479e-02,2.78713e-19,1.13021e-24,1.94444e-19,4.26229e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.91529e-07,7.60000e-01,6.53751e-05,3.29045e-07,1.10448e-05,5.99586e-02,2.75098e-14,5.09501e-11,6.12380e-11,2.99995e-10
2.06326e+03,1.00740e-08,2.52603e-02,1.80681e-02,2.67892e-19,1.09714e-24,1.86895e-19,4.13756e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.82349e-07,7.60000e-01,6.51150e-05,3.27577e-07,1.10661e-05,5.99588e-02,2.73474e-14,5.07117e-11,6.10086e-11,2.99994e-10
2.10443e+03,1.01737e-08,2.50114e-02,1.78901e-02,2.57490e-19,1.06503e-24,1.79638e-19,4.01648e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.73935e-07,7.60000e-01,6.48599e-05,3.26586e-07,1.10885e-05,5.99589e-02,2.71896e-14,5.05031e-11,6.07765e-11,2.99994e-10
2.14643e+03,1.02744e-08,2.47650e-02,1.77139e-02,2.47492e-19,1.03386e-24,1.72663e-19,3.89894e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.66157e-07,7.60000e-01,6.46096e-05,3.25998e-07,1.11119e-05,5.99590e-02,2.70360e-14,5.03236e-11,6.05419e-11,2.99994e-10
2.18926e+03,1.03761e-08,2.45210e-02,1.75394e-02,2.37883e-19,1.00361e-24,1.65959e-19,3.78484e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.58910e-07,7.60000e-01,6.43641e-05,3.25754e-07,1.11361e-05,5.99591e-02,2.68866e-14,5.01724e-11,6.03047e-11,2.99994e-10
2.23295e+03,1.04789e-08,2.42795e-02,1.73666e-02,2.28646e-19,9.74239e-25,1.59515e-19,3.67407e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.52111e-07,7.60000e-01,6.41233e-05,3.25804e-07,1.11611e-05,5.99592e-02,2.67412e-14,5.00483e-11,6.00652e-11,2.99994e-10
2.27751e+03,1.05826e-08,2.40403e-02,1.71955e-02,2.19769e-19,9.45728e-25,1.53321e-19,3.56655e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.45687e-07,7.60000e-01,6.38869e-05,3.26109e-07,1.11869e-05,5.99593e-02,2.65997e-14,4.99497e-11,5.98236e-11,2.99994e-10
2.32297e+03,1.06874e-08,2.38034e-02,1.70261e-02,2.11236e-19,9.18052e-25,1.47368e-19,3.46218e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.39584e-07,7.60000e-01,6.36550e-05,3.26635e-07,1.12133e-05,5.99594e-02,2.64619e-14,4.98751e-11,5.95802e-11,2.99994e-10
2.36933e+03,1.07932e-08,2.35689e-02,1.68583e-02,2.03034e-19,8.91186e-25,1.41646e-19,3.36086e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.27618e-07,7.60000e-01,6.34565e-05,3.21674e-07,1.12300e-05,5.99595e-02,2.63296e-14,4.98082e-11,5.93395e-11,2.99994e-10
2.41662e+03,1.09001e-08,2.33367e-02,1.66923e-02,1.95151e-19,8.65106e-25,1.36147e-19,3.26251e-14,0.00000e+00,0.00000e+00,0.00000e+00,3.10807e-07,7.60000e-01,6.32908e-05,3.12007e-07,1.12375e-05,5.99596e-02,2.62053e-14,4.97145e-11,5.91110e-11,2.99994e-10
2.46486e+03,1.10080e-08,2.31068e-02,1.65278e-02,1.87573e-19,8.39789e-25,1.30860e-19,3.16703e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.95984e-07,7.60000e-01,6.31275e-05,3.03708e-07,1.12464e-05,5.99596e-02,2.60864e-14,4.96024e-11,5.88929e-11,2.99994e-10
2.51406e+03,1.11170e-08,2.28792e-02,1.63650e-02,1.80290e-19,8.15213e-25,1.25779e-19,3.07435e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.83159e-07,7.60000e-01,6.29665e-05,2.96754e-07,1.12567e-05,5.99597e-02,2.59723e-14,4.94735e-11,5.86849e-11,2.99994e-10
2.56425e+03,1.12270e-08,2.26538e-02,1.62038e-02,1.73290e-19,7.91357e-25,1.20896e-19,2.98438e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.71993e-07,7.60000e-01,6.28077e-05,2.90961e-07,1.12682e-05,5.99598e-02,2.58623e-14,4.93356e-11,5.84851e-11,2.99994e-10
2.61544e+03,1.13382e-08,2.24306e-02,1.60441e-02,1.66562e-19,7.68198e-25,1.16202e-19,2.89705e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.62190e-07,7.60000e-01,6.26514e-05,2.86168e-07,1.12808e-05,5.99599e-02,2.57560e-14,4.91946e-11,5.82918e-11,2.99994e-10
2.66765e+03,1.14504e-08,2.22097e-02,1.58861e-02,1.60095e-19,7.45717e-25,1.11690e-19,2.81227e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.53511e-07,7.60000e-01,6.24975e-05,2.82237e-07,1.12943e-05,5.99599e-02,2.56532e-14,4.90553e-11,5.81038e-11,2.99994e-10
2.72090e+03,1.15638e-08,2.19909e-02,1.57296e-02,1.53879e-19,7.23894e-25,1.07353e-19,2.72997e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.45763e-07,7.60000e-01,6.23459e-05,2.79051e-07,1.13088e-05,5.99600e-02,2.55539e-14,4.89209e-11,5.79200e-11,2.99994e-10
2.77523e+03,1.16783e-08,2.17742e-02,1.55746e-02,1.47904e-19,7.02710e-25,1.03185e-19,2.65008e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.38790e-07,7.60000e-01,6.21968e-05,2.76509e-07,1.13239e-05,5.99601e-02,2.54577e-14,4.87940e-11,5.77398e-11,2.99994e-10
2.83063e+03,1.17939e-08,2.15597e-02,1.54212e-02,1.42161e-19,6.82146e-25,9.91785e-20,2.57253e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.32468e-07,7.60000e-01,6.20500e-05,2.74527e-07,1.13398e-05,5.99601e-02,2.53647e-14,4.86761e-11,5.75625e-11,2.99994e-10
2.88715e+03,1.19107e-08,2.13473e-02,1.52693e-02,1.36641e-19,6.62183e-25,9.53277e-20,2.49724e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.26692e-07,7.60000e-01,6.19056e-05,2.73032e-07,1.13563e-05,5.99602e-02,2.52747e-14,4.85685e-11,5.73878e-11,2.99994e-10
2.94480e+03,1.20286e-08,2.11370e-02,1.51188e-02,1.31336e-19,6.42805e-25,9.16263e-20,2.42416e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.21377e-07,7.60000e-01,6.17635e-05,2.71962e-07,1.13734e-05,5.99603e-02,2.51876e-14,4.84719e-11,5.72153e-11,2.99994e-10
3.00360e+03,1.21477e-08,2.09288e-02,1.49699e-02,1.26236e-19,6.23994e-25,8.80687e-20,2.35322e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.16452e-07,7.60000e-01,6.16236e-05,2.71265e-07,1.13910e-05,5.99603e-02,2.51033e-14,4.83866e-11,5.70449e-11,2.99994e-10
3.06357e+03,1.22679e-08,2.07226e-02,1.48224e-02,1.21335e-19,6.05733e-25,8.46492e-20,2.28436e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.11858e-07,7.60000e-01,6.14859e-05,2.70894e-07,1.14091e-05,5.99604e-02,2.50217e-14,4.83128e-11,5.68764e-11,2.99994e-10
3.12475e+03,1.23894e-08,2.05185e-02,1.46764e-02,1.16624e-19,5.88007e-25,8.13625e-20,2.21751e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.07548e-07,7.60000e-01,6.13504e-05,2.70813e-07,1.14276e-05,5.99604e-02,2.49427e-14,4.82503e-11,5.67096e-11,2.99994e-10
3.18714e+03,1.25121e-08,2.03163e-02,1.45318e-02,1.12096e-19,5.70799e-25,7.82034e-20,2.15261e-14,0.00000e+00,0.00000e+00,0.00000e+00,2.03480e-07,7.60000e-01,6.12171e-05,2.70987e-07,1.14465e-05,5.99605e-02,2.48662e-14,4.81990e-11,5.65445e-11,2.99994e-10
3.25079e+03,1.26359e-08,2.01162e-02,1.43887e-02,1.07743e-19,5.54095e-25,7.51670e-20,2.08962e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.99619e-07,7.60000e-01,6.10858e-05,2.71389e-07,1.14658e-05,5.99605e-02,2.47922e-14,4.81585e-11,5.63812e-11,2.99994e-10
3.31571e+03,1.27610e-08,1.99180e-02,1.42469e-02,1.03560e-19,5.37880e-25,7.22484e-20,2.02847e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.95938e-07,7.60000e-01,6.09565e-05,2.71995e-07,1.14853e-05,5.99606e-02,2.47206e-14,4.81284e-11,5.62195e-11,2.99994e-10
3.38192e+03,1.28874e-08,1.97218e-02,1.41065e-02,9.95389e-20,5.22139e-25,6.94432e-20,1.96910e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.92412e-07,7.60000e-01,6.08292e-05,2.72783e-07,1.15052e-05,5.99606e-02,2.46513e-14,4.81082e-11,5.60596e-11,2.99994e-10
3.44946e+03,1.30150e-08,1.95275e-02,1.39676e-02,9.56740e-20,5.06859e-25,6.67469e-20,1.91148e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.89020e-07,7.60000e-01,6.07039e-05,2.73735e-07,1.15253e-05,5.99607e-02,2.45844e-14,4.80976e-11,5.59015e-11,2.99994e-10
3.51836e+03,1.31438e-08,1.93351e-02,1.38300e-02,9.19593e-20,4.92026e-25,6.41553e-20,1.85554e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.81722e-07,7.60000e-01,6.06003e-05,2.70844e-07,1.15386e-05,5.99607e-02,2.45201e-14,4.80904e-11,5.57473e-11,2.99994e-10
3.58862e+03,1.32740e-08,1.91446e-02,1.36937e-02,8.83887e-20,4.77627e-25,6.16643e-20,1.80124e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.71236e-07,7.60000e-01,6.05179e-05,2.64388e-07,1.15454e-05,5.99608e-02,2.44594e-14,4.80741e-11,5.56024e-11,2.99994e-10
3.66030e+03,1.34054e-08,1.89560e-02,1.35588e-02,8.49568e-20,4.63650e-25,5.92700e-20,1.74853e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.62091e-07,7.60000e-01,6.04363e-05,2.58591e-07,1.15528e-05,5.99608e-02,2.44016e-14,4.80511e-11,5.54653e-11,2.99994e-10
3.73341e+03,1.35381e-08,1.87693e-02,1.34253e-02,8.16581e-20,4.50082e-25,5.69687e-20,1.69736e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.54288e-07,7.60000e-01,6.03555e-05,2.53476e-07,1.15609e-05,5.99608e-02,2.43467e-14,4.80215e-11,5.53360e-11,2.99994e-10
3.80798e+03,1.36721e-08,1.85844e-02,1.32930e-02,7.84876e-20,4.36910e-25,5.47568e-20,1.64769e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.47554e-07,7.60000e-01,6.02756e-05,2.48992e-07,1.15695e-05,5.99609e-02,2.42943e-14,4.79876e-11,5.52130e-11,2.99994e-10
3.88404e+03,1.38075e-08,1.84013e-02,1.31620e-02,7.54401e-20,4.24124e-25,5.26307e-20,1.59947e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.41662e-07,7.60000e-01,6.01967e-05,2.45091e-07,1.15787e-05,5.99609e-02,2.42444e-14,4.79516e-11,5.50955e-11,2.99994e-10
3.96162e+03,1.39442e-08,1.82200e-02,1.30324e-02,7.25109e-20,4.11713e-25,5.05872e-20,1.55266e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.36439e-07,7.60000e-01,6.01187e-05,2.41722e-07,1.15883e-05,5.99609e-02,2.41967e-14,4.79148e-11,5.49826e-11,2.99994e-10
4.04075e+03,1.40822e-08,1.80405e-02,1.29040e-02,6.96955e-20,3.99664e-25,4.86230e-20,1.50722e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.31757e-07,7.60000e-01,6.00418e-05,2.38839e-07,1.15983e-05,5.99610e-02,2.41512e-14,4.78786e-11,5.48738e-11,2.99994e-10
4.12147e+03,1.42217e-08,1.78628e-02,1.27769e-02,6.69894e-20,3.87968e-25,4.67351e-20,1.46312e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.27518e-07,7.60000e-01,5.99660e-05,2.36398e-07,1.16087e-05,5.99610e-02,2.41078e-14,4.78437e-11,5.47686e-11,2.99994e-10
4.20380e+03,1.43625e-08,1.76868e-02,1.26510e-02,6.43884e-20,3.76615e-25,4.49205e-20,1.42030e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.23645e-07,7.60000e-01,5.98912e-05,2.34357e-07,1.16194e-05,5.99610e-02,2.40665e-14,4.78110e-11,5.46667e-11,2.99994e-10
4.28778e+03,1.45047e-08,1.75126e-02,1.25264e-02,6.18883e-20,3.65593e-25,4.31763e-20,1.37874e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.20080e-07,7.60000e-01,5.98174e-05,2.32679e-07,1.16304e-05,5.99611e-02,2.40272e-14,4.77808e-11,5.45676e-11,2.99994e-10
4.37343e+03,1.46483e-08,1.73401e-02,1.24030e-02,5.94854e-20,3.54895e-25,4.14999e-20,1.33839e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.16774e-07,7.60000e-01,5.97447e-05,2.31330e-07,1.16416e-05,5.99611e-02,2.39899e-14,4.77537e-11,5.44713e-11,2.99994e-10
4.46080e+03,1.47933e-08,1.71692e-02,1.22808e-02,5.71757e-20,3.44509e-25,3.98886e-20,1.29922e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.13690e-07,7.60000e-01,5.96729e-05,2.30280e-07,1.16531e-05,5.99611e-02,2.39544e-14,4.77296e-11,5.43775e-11,2.99994e-10
4.54992e+03,1.49398e-08,1.70001e-02,1.21598e-02,5.49557e-20,3.34427e-25,3.83398e-20,1.26120e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.10797e-07,7.60000e-01,5.96022e-05,2.29502e-07,1.16648e-05,5.99611e-02,2.39208e-14,4.77090e-11,5.42860e-11,2.99994e-10
4.64081e+03,1.50877e-08,1.68326e-02,1.20400e-02,5.28219e-20,3.24640e-25,3.68512e-20,1.22429e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.08069e-07,7.60000e-01,5.95324e-05,2.28972e-07,1.16766e-05,5.99612e-02,2.38889e-14,4.76917e-11,5.41968e-11,2.99994e-10
4.73353e+03,1.52370e-08,1.66668e-02,1.19214e-02,5.07710e-20,3.15140e-25,3.54203e-20,1.18846e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.05484e-07,7.60000e-01,5.94636e-05,2.28666e-07,1.16887e-05,5.99612e-02,2.38588e-14,4.76778e-11,5.41097e-11,2.99994e-10
4.82810e+03,1.53879e-08,1.65026e-02,1.18039e-02,4.87997e-20,3.05918e-25,3.40450e-20,1.15368e-14,0.00000e+00,0.00000e+00,0.00000e+00,1.03026e-07,7.60000e-01,5.93957e-05,2.28568e-07,1.17009e-05,5.99612e-02,2.38303e-14,4.76674e-11,5.40246e-11,2.99994e-10
4.92456e+03,1.55402e-08,1.63400e-02,1.16876e-02,4.69049e-20,2.96965e-25,3.27232e-20,1.11992e-14,0.00000e+00,0.00000e+00,0.00000e+00,9.95381e-08,7.60000e-01,5.93346e-05,2.27456e-07,1.17112e-05,5.99612e-02,2.38036e-14,4.76593e-11,5.39421e-11,2.99994e-10
5.02295e+03,1.56941e-08,1.61790e-02,1.15725e-02,4.50837e-20,2.88275e-25,3.14526e-20,1.08715e-14,0.00000e+00,0.00000e+00,0.00000e+00,9.52243e-08,7.60000e-01,5.92800e-05,2.25359e-07,1.17196e-05,5.99613e-02,2.37785e-14,4.76512e-11,5.38632e-11,2.99994e-10
5.12331e+03,1.58495e-08,1.60197e-02,1.14585e-02,4.33332e-20,2.79838e-25,3.02314e-20,1.05533e-14,0.00000e+00,0.00000e+00,0.00000e+00,9.13837e-08,7.60000e-01,5.92261e-05,2.23523e-07,1.17282e-05,5.99613e-02,2.37551e-14,4.76435e-11,5.37877e-11,2.99994e-10
5.22567e+03,1.60064e-08,1.58618e-02,1.13456e-02,4.16507e-20,2.71649e-25,2.90576e-20,1.02445e-14,0.00000e+00,0.00000e+00,0.00000e+00,8.80125e-08,7.60000e-01,5.91727e-05,2.21948e-07,1.17370e-05,5.99613e-02,2.37333e-14,4.76363e-11,5.37153e-11,2.99994e-10
5.33009e+03,1.61649e-08,1.57056e-02,1.12338e-02,4.00335e-20,2.63700e-25,2.79293e-20,9.94471e-15,0.00000e+00,0.00000e+00,0.00000e+00,8.50135e-08,7.60000e-01,5.91200e-05,2.20621e-07,1.17461e-05,5.99613e-02,2.37131e-14,4.76298e-11,5.36457e-11,2.99994e-10
5.43659e+03,1.63249e-08,1.55508e-02,1.11232e-02,3.84791e-20,2.55983e-25,2.68449e-20,9.65368e-15,0.00000e+00,0.00000e+00,0.00000e+00,8.23050e-08,7.60000e-01,5.90679e-05,2.19529e-07,1.17553e-05,5.99613e-02,2.36943e-14,4.76245e-11,5.35785e-11,2.99994e-10
5.54522e+03,1.64865e-08,1.53977e-02,1.10136e-02,3.69851e-20,2.48491e-25,2.58026e-20,9.37117e-15,0.00000e+00,0.00000e+00,0.00000e+00,7.98261e-08,7.60000e-01,5.90164e-05,2.18658e-07,1.17646e-05,5.99614e-02,2.36769e-14,4.76204e-11,5.35136e-11,2.99994e-10
5.65602e+03,1.66498e-08,1.52460e-02,1.09051e-02,3.55490e-20,2.41220e-25,2.48007e-20,9.09693e-15,0.00000e+00,0.00000e+00,0.00000e+00,7.75317e-08,7.60000e-01,5.89656e-05,2.17993e-07,1.17741e-05,5.99614e-02,2.36609e-14,4.76178e-11,5.34508e-11,2.99994e-10
5.76904e+03,1.68146e-08,1.50958e-02,1.07977e-02,3.41687e-20,2.34160e-25,2.38378e-20,8.83072e-15,0.00000e+00,0.00000e+00,0.00000e+00,7.53881e-08,7.60000e-01,5.89155e-05,2.17522e-07,1.17837e-05,5.99614e-02,2.36463e-14,4.76166e-11,5.33899e-11,2.99994e-10
5.88431e+03,1.69811e-08,1.49470e-02,1.06913e-02,3.28421e-20,2.27308e-25,2.29122e-20,8.57229e-15,0.00000e+00,0.00000e+00,0.00000e+00,7.33696e-08,7.60000e-01,5.88660e-05,2.17230e-07,1.17934e-05,5.99614e-02,2.36329e-14,4.76170e-11,5.33308e-11,2.99994e-10
6.00190e+03,1.71492e-08,1.47998e-02,1.05860e-02,3.15669e-20,2.20656e-25,2.20226e-20,8.32143e-15,0.00000e+00,0.00000e+00,0.00000e+00,7.14570e-08,7.60001e-01,5.88171e-05,2.17106e-07,1.18032e-05,5.99614e-02,2.36209e-14,4.76189e-11,5.32734e-11,2.99994e-10
6.12183e+03,1.73190e-08,1.46540e-02,1.04817e-02,3.03412e-20,2.14199e-25,2.11675e-20,8.07791e-15,0.00000e+00,0.00000e+00,0.00000e+00,6.96348e-08,7.60001e-01,5.87689e-05,2.17138e-07,1.18130e-05,5.99614e-02,2.36100e-14,4.76223e-11,5.32177e-11,2.99994e-10
6.24416e+03,1.74904e-08,1.45096e-02,1.03784e-02,2.91631e-20,2.07930e-25,2.03456e-20,7.84152e-15,0.00000e+00,0.00000e+00,0.00000e+00,6.69962e-08,7.60001e-01,5.87259e-05,2.16338e-07,1.18213e-05,5.99615e-02,2.36003e-14,4.76265e-11,5.31639e-11,2.99994e-10
6.36894e+03,1.76636e-08,1.43667e-02,1.02762e-02,2.80308e-20,2.01845e-25,1.95557e-20,7.61204e-15,0.00000e+00,0.00000e+00,0.00000e+00,6.37075e-08,7.60001e-01,5.86882e-05,2.14710e-07,1.18280e-05,5.99615e-02,2.35918e-14,4.76303e-11,5.31128e-11,2.99994e-10
6.49622e+03,1.78385e-08,1.42252e-02,1.01749e-02,2.69424e-20,1.95938e-25,1.87964e-20,7.38928e-15,0.00000e+00,0.00000e+00,0.00000e+00,6.08052e-08,7.60001e-01,5.86508e-05,2.13266e-07,1.18348e-05,5.99615e-02,2.35845e-14,4.76339e-11,5.30643e-11,2.99994e-10
6.62604e+03,1.80151e-08,1.40850e-02,1.00747e-02,2.58963e-20,1.90204e-25,1.80666e-20,7.17304e-15,0.00000e+00,0.00000e+00,0.00000e+00,5.82900e-08,7.60001e-01,5.86138e-05,2.12008e-07,1.18418e-05,5.99615e-02,2.35783e-14,4.76372e-11,5.30181e-11,2.99994e-10
6.75845e+03,1.81935e-08,1.39463e-02,9.97545e-03,2.48909e-20,1.84638e-25,1.73651e-20,6.96312e-15,0.00000e+00,0.00000e+00,0.00000e+00,5.60769e-08,7.60001e-01,5.85772e-05,2.10929e-07,1.18488e-05,5.99615e-02,2.35731e-14,4.76406e-11,5.29740e-11,2.99994e-10
6.89352e+03,1.83736e-08,1.38089e-02,9.87718e-03,2.39244e-20,1.79235e-25,1.66908e-20,6.75935e-15,0.00000e+00,0.00000e+00,0.00000e+00,5.40943e-08,7.60001e-01,5.85410e-05,2.10025e-07,1.18560e-05,5.99615e-02,2.35690e-14,4.76442e-11,5.29316e-11,2.99994e-10
7.03128e+03,1.85555e-08,1.36728e-02,9.77987e-03,2.29955e-20,1.73990e-25,1.60428e-20,6.56155e-15,0.00000e+00,0.00000e+00,0.00000e+00,5.22895e-08,7.60001e-01,5.85053e-05,2.09286e-07,1.18632e-05,5.99615e-02,2.35658e-14,4.76482e-11,5.28909e-11,2.99994e-10
7.17180e+03,1.87392e-08,1.35381e-02,9.68353e-03,2.21026e-20,1.68898e-25,1.54199e-20,6.36953e-15,0.00000e+00,0.00000e+00,0.00000e+00,5.06244e-08,7.60001e-01,5.84700e-05,2.08706e-07,1.18705e-05,5.99616e-02,2.35635e-14,4.76526e-11,5.28518e-11,2.99994e-10
7.31513e+03,1.89247e-08,1.34048e-02,9.58813e-03,2.12444e-20,1.63955e-25,1.48212e-20,6.18313e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.90712e-08,7.60001e-01,5.84351e-05,2.08275e-07,1.18779e-05,5.99616e-02,2.35621e-14,4.76575e-11,5.28140e-11,2.99994e-10
7.46133e+03,1.91121e-08,1.32727e-02,9.49367e-03,2.04196e-20,1.59157e-25,1.42457e-20,6.00218e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.72411e-08,7.60001e-01,5.84027e-05,2.07569e-07,1.18846e-05,5.99616e-02,2.35616e-14,4.76628e-11,5.27776e-11,2.99994e-10
7.61045e+03,1.93013e-08,1.31420e-02,9.40015e-03,1.96267e-20,1.54500e-25,1.36926e-20,5.82653e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.51929e-08,7.60001e-01,5.83726e-05,2.06581e-07,1.18907e-05,5.99616e-02,2.35619e-14,4.76680e-11,5.27430e-11,2.99994e-10
7.76255e+03,1.94924e-08,1.30125e-02,9.30754e-03,1.88647e-20,1.49978e-25,1.31609e-20,5.65602e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.33518e-08,7.60001e-01,5.83429e-05,2.05737e-07,1.18968e-05,5.99616e-02,2.35630e-14,4.76732e-11,5.27099e-11,2.99994e-10
7.91770e+03,1.96854e-08,1.28843e-02,9.21585e-03,1.81322e-20,1.45589e-25,1.26499e-20,5.49050e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.17131e-08,7.60001e-01,5.83135e-05,2.05033e-07,1.19030e-05,5.99616e-02,2.35648e-14,4.76783e-11,5.26784e-11,2.99994e-10
8.07595e+03,1.98803e-08,1.27574e-02,9.12506e-03,1.74282e-20,1.41329e-25,1.21587e-20,5.32983e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.02336e-08,7.60001e-01,5.82844e-05,2.04463e-07,1.19092e-05,5.99616e-02,2.35673e-14,4.76837e-11,5.26481e-11,2.99994e-10
8.23736e+03,2.00771e-08,1.26317e-02,9.03516e-03,1.67515e-20,1.37193e-25,1.16867e-20,5.17385e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.88772e-08,7.60001e-01,5.82557e-05,2.04022e-07,1.19155e-05,5.99616e-02,2.35705e-14,4.76892e-11,5.26190e-11,2.99994e-10
8.40200e+03,2.02759e-08,1.25072e-02,8.94615e-03,1.61011e-20,1.33178e-25,1.12329e-20,5.02244e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.76174e-08,7.60001e-01,5.82274e-05,2.03703e-07,1.19219e-05,5.99616e-02,2.35744e-14,4.76949e-11,5.25910e-11,2.99994e-10
8.56993e+03,2.04766e-08,1.23840e-02,8.85802e-03,1.54759e-20,1.29281e-25,1.07967e-20,4.87547e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.61182e-08,7.60001e-01,5.82011e-05,2.03135e-07,1.19276e-05,5.99616e-02,2.35788e-14,4.77008e-11,5.25642e-11,2.99994e-10
8.74122e+03,2.06794e-08,1.22620e-02,8.77075e-03,1.48750e-20,1.25497e-25,1.03775e-20,4.73279e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.44305e-08,7.60001e-01,5.81769e-05,2.02310e-07,1.19327e-05,5.99616e-02,2.35838e-14,4.77064e-11,5.25388e-11,2.99994e-10
8.91593e+03,2.08841e-08,1.21412e-02,8.68435e-03,1.42974e-20,1.21825e-25,9.97460e-21,4.59429e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.29243e-08,7.60001e-01,5.81529e-05,2.01603e-07,1.19379e-05,5.99617e-02,2.35894e-14,4.77119e-11,5.25146e-11,2.99994e-10
