t (s), a, T (GK), Tnu (GK), photons, baryons, neutrinos, phi (GeV^4), Y(n), Y(p), Y(2H), Y(4He), Y(7Li), Y(Br), eta 
3.09633e-01, 1.44461e-10, 1.49468e+01, 1.49143e+01, 1.81089e-12, 3.95711e-19, 4.78459e-12, 0.00000e+00, 2.90823e-01, 7.09177e-01, 3.91445e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.16169e-10 
3.18599e-01, 1.45901e-10, 1.47996e+01, 1.47664e+01, 1.74058e-12, 3.84049e-19, 4.59762e-12, 0.00000e+00, 2.89479e-01, 7.10521e-01, 3.91203e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.15993e-10 
3.27746e-01, 1.47356e-10, 1.46538e+01, 1.46199e+01, 1.67301e-12, 3.72730e-19, 4.41793e-12, 0.00000e+00, 2.88139e-01, 7.11861e-01, 3.91019e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.15814e-10 
3.37079e-01, 1.48826e-10, 1.45094e+01, 1.44749e+01, 1.60806e-12, 3.61743e-19, 4.24524e-12, 0.00000e+00, 2.86800e-01, 7.13200e-01, 3.90893e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.15632e-10 
3.46601e-01, 1.50311e-10, 1.43665e+01, 1.43313e+01, 1.54563e-12, 3.51078e-19, 4.07928e-12, 0.00000e+00, 2.85465e-01, 7.14535e-01, 3.90826e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.15446e-10 
3.56315e-01, 1.51810e-10, 1.42250e+01, 1.41891e+01, 1.48563e-12, 3.40726e-19, 3.91978e-12, 0.00000e+00, 2.84132e-01, 7.15868e-01, 3.90818e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.15256e-10 
3.66227e-01, 1.53325e-10, 1.40849e+01, 1.40483e+01, 1.42795e-12, 3.30678e-19, 3.76650e-12, 0.00000e+00, 2.82802e-01, 7.17198e-01, 3.90871e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.15063e-10 
3.76339e-01, 1.54855e-10, 1.39461e+01, 1.39089e+01, 1.37251e-12, 3.20924e-19, 3.61919e-12, 0.00000e+00, 2.81476e-01, 7.18524e-01, 3.90985e-13, 1.00000e-30, 1.00000e-30, 1.00000e-30, 8.14865e-10 
3.86656e-01, 1.56401e-10, 1.38088e+01, 1.37709e+01, 1.31923e-12, 3.11457e-19, 3.47762e-12, 0.00000e+00, 2.80153e-01, 7.19847e-01, 3.91161e-13, 1.11527e-30, 1.00000e-30, 1.00000e-30, 8.14664e-10 
3.97183e-01, 1.57962e-10, 1.36728e+01, 1.36341e+01, 1.26801e-12, 3.02268e-19, 3.34156e-12, 0.00000e+00, 2.78834e-01, 7.21166e-01, 3.91400e-13, 1.40070e-30, 1.00000e-30, 1.00000e-30, 8.14460e-10 
4.07923e-01, 1.59539e-10, 1.35381e+01, 1.34988e+01, 1.21879e-12, 2.93348e-19, 3.21081e-12, 0.00000e+00, 2.77519e-01, 7.22481e-01, 3.91703e-13, 1.76228e-30, 1.00000e-30, 1.00000e-30, 8.14251e-10 
4.18881e-01, 1.61132e-10, 1.34047e+01, 1.33647e+01, 1.17147e-12, 2.84690e-19, 3.08515e-12, 0.00000e+00, 2.76208e-01, 7.23792e-01, 3.92071e-13, 2.13665e-30, 1.00000e-30, 1.00000e-30, 8.14038e-10 
4.30062e-01, 1.62742e-10, 1.32727e+01, 1.32320e+01, 1.12599e-12, 2.76287e-19, 2.96439e-12, 0.00000e+00, 2.74901e-01, 7.25099e-01, 3.92505e-13, 2.55472e-30, 1.00000e-30, 1.00000e-30, 8.13821e-10 
4.41469e-01, 1.64368e-10, 1.31420e+01, 1.31005e+01, 1.08228e-12, 2.68130e-19, 2.84834e-12, 0.00000e+00, 2.73599e-01, 7.26401e-01, 3.93006e-13, 3.08252e-30, 1.00000e-30, 1.00000e-30, 8.13600e-10 
4.53109e-01, 1.66010e-10, 1.30125e+01, 1.29704e+01, 1.04027e-12, 2.60212e-19, 2.73681e-12, 0.00000e+00, 2.72301e-01, 7.27699e-01, 3.93576e-13, 3.76024e-30, 1.00000e-30, 1.00000e-30, 8.13374e-10 
4.64985e-01, 1.67669e-10, 1.28843e+01, 1.28415e+01, 9.99881e-13, 2.52527e-19, 2.62963e-12, 0.00000e+00, 2.71008e-01, 7.28992e-01, 3.94214e-13, 4.60316e-30, 1.00000e-30, 1.00000e-30, 8.13145e-10 
4.77102e-01, 1.69345e-10, 1.27574e+01, 1.27138e+01, 9.61064e-13, 2.45068e-19, 2.52663e-12, 0.00000e+00, 2.69720e-01, 7.30280e-01, 3.94924e-13, 5.63479e-30, 1.00000e-30, 1.00000e-30, 8.12910e-10 
4.89465e-01, 1.71037e-10, 1.26318e+01, 1.25874e+01, 9.23755e-13, 2.37827e-19, 2.42765e-12, 0.00000e+00, 2.68436e-01, 7.31564e-01, 3.95706e-13, 6.90509e-30, 1.00000e-30, 1.00000e-30, 8.12672e-10 
5.02080e-01, 1.72748e-10, 1.25074e+01, 1.24623e+01, 8.87894e-13, 2.30799e-19, 2.33252e-12, 0.00000e+00, 2.67159e-01, 7.32841e-01, 3.96560e-13, 8.48532e-30, 1.00000e-30, 1.00000e-30, 8.12428e-10 
5.14952e-01, 1.74475e-10, 1.23842e+01, 1.23383e+01, 8.53425e-13, 2.23978e-19, 2.24111e-12, 0.00000e+00, 2.65887e-01, 7.34113e-01, 3.97490e-13, 1.04597e-29, 1.00000e-30, 1.00000e-30, 8.12180e-10 
5.28085e-01, 1.76220e-10, 1.22622e+01, 1.22156e+01, 8.20294e-13, 2.17357e-19, 2.15326e-12, 0.00000e+00, 2.64620e-01, 7.35380e-01, 3.98496e-13, 1.29281e-29, 1.00000e-30, 1.00000e-30, 8.11927e-10 
5.41486e-01, 1.77983e-10, 1.21414e+01, 1.20941e+01, 7.88450e-13, 2.10930e-19, 2.06884e-12, 0.00000e+00, 2.63359e-01, 7.36641e-01, 3.99580e-13, 1.60180e-29, 1.00000e-30, 1.00000e-30, 8.11670e-10 
5.55160e-01, 1.79764e-10, 1.20218e+01, 1.19737e+01, 7.57842e-13, 2.04692e-19, 1.98771e-12, 0.00000e+00, 2.62104e-01, 7.37896e-01, 4.00743e-13, 1.98960e-29, 1.00000e-30, 1.00000e-30, 8.11407e-10 
5.69112e-01, 1.81564e-10, 1.19034e+01, 1.18545e+01, 7.28423e-13, 1.98638e-19, 1.90975e-12, 0.00000e+00, 2.60855e-01, 7.39145e-01, 4.01987e-13, 2.47780e-29, 1.00000e-30, 1.00000e-30, 8.11139e-10 
5.83348e-01, 1.83381e-10, 1.17862e+01, 1.17365e+01, 7.00145e-13, 1.92761e-19, 1.83483e-12, 0.00000e+00, 2.59613e-01, 7.40387e-01, 4.03315e-13, 3.09411e-29, 1.00000e-30, 1.00000e-30, 8.10867e-10 
5.97875e-01, 1.85217e-10, 1.16701e+01, 1.16197e+01, 6.72965e-13, 1.87057e-19, 1.76283e-12, 0.00000e+00, 2.58376e-01, 7.41624e-01, 4.04726e-13, 3.87414e-29, 1.00000e-30, 1.00000e-30, 8.10588e-10 
6.12698e-01, 1.87072e-10, 1.15551e+01, 1.15039e+01, 6.46841e-13, 1.81521e-19, 1.69365e-12, 0.00000e+00, 2.57147e-01, 7.42853e-01, 4.06225e-13, 4.86394e-29, 1.00000e-30, 1.00000e-30, 8.10305e-10 
6.27824e-01, 1.88946e-10, 1.14413e+01, 1.13893e+01, 6.21731e-13, 1.76147e-19, 1.62716e-12, 0.00000e+00, 2.55924e-01, 7.44076e-01, 4.07812e-13, 6.12333e-29, 1.00000e-30, 1.00000e-30, 8.10016e-10 
6.43258e-01, 1.90839e-10, 1.13286e+01, 1.12759e+01, 5.97596e-13, 1.70931e-19, 1.56327e-12, 0.00000e+00, 2.54708e-01, 7.45292e-01, 4.09489e-13, 7.73014e-29, 1.00000e-30, 1.00000e-30, 8.09722e-10 
6.59007e-01, 1.92752e-10, 1.12170e+01, 1.11635e+01, 5.74397e-13, 1.65868e-19, 1.50188e-12, 0.00000e+00, 2.53499e-01, 7.46501e-01, 4.11260e-13, 9.78591e-29, 1.00000e-30, 1.00000e-30, 8.09422e-10 
6.75078e-01, 1.94684e-10, 1.11066e+01, 1.10522e+01, 5.52100e-13, 1.60954e-19, 1.44288e-12, 0.00000e+00, 2.52296e-01, 7.47704e-01, 4.13125e-13, 1.24234e-28, 1.00000e-30, 1.00000e-30, 8.09116e-10 
6.91478e-01, 1.96636e-10, 1.09972e+01, 1.09420e+01, 5.30668e-13, 1.56185e-19, 1.38619e-12, 0.00000e+00, 2.51102e-01, 7.48898e-01, 4.15088e-13, 1.58168e-28, 1.00000e-30, 1.00000e-30, 8.08805e-10 
7.08212e-01, 1.98608e-10, 1.08889e+01, 1.08329e+01, 5.10068e-13, 1.51556e-19, 1.33171e-12, 0.00000e+00, 2.49914e-01, 7.50086e-01, 4.17150e-13, 2.01952e-28, 1.00000e-30, 1.00000e-30, 8.08487e-10 
7.25289e-01, 2.00601e-10, 1.07816e+01, 1.07248e+01, 4.90267e-13, 1.47063e-19, 1.27936e-12, 0.00000e+00, 2.48734e-01, 7.51266e-01, 4.19315e-13, 2.58608e-28, 1.00000e-30, 1.00000e-30, 8.08164e-10 
7.42715e-01, 2.02614e-10, 1.06754e+01, 1.06178e+01, 4.71236e-13, 1.42702e-19, 1.22905e-12, 0.00000e+00, 2.47562e-01, 7.52438e-01, 4.21585e-13, 3.32133e-28, 1.00000e-30, 1.00000e-30, 8.07834e-10 
7.60498e-01, 2.04647e-10, 1.05703e+01, 1.05118e+01, 4.52943e-13, 1.38469e-19, 1.18071e-12, 0.00000e+00, 2.46397e-01, 7.53603e-01, 4.23962e-13, 4.27831e-28, 1.00000e-30, 1.00000e-30, 8.07498e-10 
7.78645e-01, 2.06702e-10, 1.04662e+01, 1.04068e+01, 4.35361e-13, 1.34361e-19, 1.13426e-12, 0.00000e+00, 2.45240e-01, 7.54760e-01, 4.26450e-13, 5.52758e-28, 1.00000e-30, 1.00000e-30, 8.07156e-10 
7.97164e-01, 2.08777e-10, 1.03631e+01, 1.03029e+01, 4.18461e-13, 1.30374e-19, 1.08963e-12, 0.00000e+00, 2.44091e-01, 7.55909e-01, 4.29052e-13, 7.16332e-28, 1.00000e-30, 1.00000e-30, 8.06807e-10 
8.16063e-01, 2.10875e-10, 1.02610e+01, 1.02000e+01, 4.02217e-13, 1.26504e-19, 1.04674e-12, 0.00000e+00, 2.42951e-01, 7.57049e-01, 4.31770e-13, 9.31160e-28, 1.00000e-30, 1.00000e-30, 8.06452e-10 
8.35349e-01, 2.12993e-10, 1.01600e+01, 1.00981e+01, 3.86604e-13, 1.22747e-19, 1.00553e-12, 0.00000e+00, 2.41818e-01, 7.58182e-01, 4.34609e-13, 1.21416e-27, 1.00000e-30, 1.00000e-30, 8.06089e-10 
8.55031e-01, 2.15134e-10, 1.00599e+01, 9.99715e+00, 3.71597e-13, 1.19102e-19, 9.65924e-13, 0.00000e+00, 2.40694e-01, 7.59306e-01, 4.37571e-13, 1.58814e-27, 1.00000e-30, 1.00000e-30, 8.05720e-10 
8.75116e-01, 2.17297e-10, 9.96081e+00, 9.89721e+00, 3.57173e-13, 1.15563e-19, 9.27871e-13, 0.00000e+00, 2.39578e-01, 7.60422e-01, 4.40659e-13, 2.08381e-27, 1.00000e-30, 1.00000e-30, 8.05344e-10 
8.95614e-01, 2.19482e-10, 9.86271e+00, 9.79823e+00, 3.43308e-13, 1.12129e-19, 8.91307e-13, 0.00000e+00, 2.38470e-01, 7.61530e-01, 4.43879e-13, 2.74254e-27, 1.00000e-30, 1.00000e-30, 8.04961e-10 
9.16534e-01, 2.21690e-10, 9.76557e+00, 9.70021e+00, 3.29982e-13, 1.08796e-19, 8.56174e-13, 0.00000e+00, 2.37371e-01, 7.62629e-01, 4.47233e-13, 3.62134e-27, 1.00000e-30, 1.00000e-30, 8.04571e-10 
9.37883e-01, 2.23921e-10, 9.66939e+00, 9.60314e+00, 3.17173e-13, 1.05560e-19, 8.22415e-13, 0.00000e+00, 2.36281e-01, 7.63719e-01, 4.50726e-13, 4.79801e-27, 1.00000e-30, 1.00000e-30, 8.04173e-10 
9.59672e-01, 2.26175e-10, 9.57416e+00, 9.50702e+00, 3.04862e-13, 1.02421e-19, 7.89977e-13, 0.00000e+00, 2.35199e-01, 7.64801e-01, 4.54361e-13, 6.37829e-27, 1.00000e-30, 1.00000e-30, 8.03768e-10 
9.81909e-01, 2.28452e-10, 9.47987e+00, 9.41182e+00, 2.93028e-13, 9.93731e-20, 7.58809e-13, 0.00000e+00, 2.34126e-01, 7.65874e-01, 4.58143e-13, 8.50687e-27, 1.00000e-30, 1.00000e-30, 8.03355e-10 
1.00460e+00, 2.30753e-10, 9.38651e+00, 9.31755e+00, 2.81654e-13, 9.64154e-20, 7.28861e-13, 0.00000e+00, 2.33062e-01, 7.66938e-01, 4.62078e-13, 1.13833e-26, 1.00000e-30, 1.00000e-30, 8.02935e-10 
1.02777e+00, 2.33078e-10, 9.29407e+00, 9.22420e+00, 2.70721e-13, 9.35447e-20, 7.00086e-13, 0.00000e+00, 2.32007e-01, 7.67993e-01, 4.66168e-13, 1.52840e-26, 1.00000e-30, 1.00000e-30, 8.02506e-10 
1.05141e+00, 2.35427e-10, 9.20253e+00, 9.13174e+00, 2.60213e-13, 9.07587e-20, 6.72438e-13, 0.00000e+00, 2.30961e-01, 7.69039e-01, 4.70421e-13, 2.05922e-26, 1.00000e-30, 1.00000e-30, 8.02070e-10 
1.07553e+00, 2.37801e-10, 9.11190e+00, 9.04019e+00, 2.50113e-13, 8.80547e-20, 6.45873e-13, 0.00000e+00, 2.29924e-01, 7.70076e-01, 4.74840e-13, 2.78405e-26, 1.00000e-30, 1.00000e-30, 8.01625e-10 
1.10016e+00, 2.40199e-10, 9.02217e+00, 8.94951e+00, 2.40405e-13, 8.54303e-20, 6.20348e-13, 0.00000e+00, 2.28897e-01, 7.71103e-01, 4.79431e-13, 3.77717e-26, 1.00000e-30, 1.00000e-30, 8.01172e-10 
1.12529e+00, 2.42622e-10, 8.93331e+00, 8.85972e+00, 2.31073e-13, 8.28833e-20, 5.95823e-13, 0.00000e+00, 2.27878e-01, 7.72122e-01, 4.84201e-13, 5.14261e-26, 1.00000e-30, 1.00000e-30, 8.00711e-10 
1.15094e+00, 2.45071e-10, 8.84534e+00, 8.77080e+00, 2.22104e-13, 8.04114e-20, 5.72260e-13, 0.00000e+00, 2.26869e-01, 7.73131e-01, 4.89154e-13, 7.02664e-26, 1.00000e-30, 1.00000e-30, 8.00241e-10 
1.17713e+00, 2.47546e-10, 8.75823e+00, 8.68273e+00, 2.13483e-13, 7.80123e-20, 5.49621e-13, 0.00000e+00, 2.25869e-01, 7.74131e-01, 4.94297e-13, 9.63551e-26, 1.00000e-30, 1.00000e-30, 7.99762e-10 
1.20385e+00, 2.50046e-10, 8.67198e+00, 8.59552e+00, 2.05197e-13, 7.56839e-20, 5.27869e-13, 0.00000e+00, 2.24879e-01, 7.75121e-01, 4.99637e-13, 1.32611e-25, 1.00000e-30, 1.00000e-30, 7.99275e-10 
1.23113e+00, 2.52572e-10, 8.58657e+00, 8.50915e+00, 1.97233e-13, 7.34242e-20, 5.06970e-13, 0.00000e+00, 2.23898e-01, 7.76102e-01, 5.05181e-13, 1.83181e-25, 1.00000e-30, 1.00000e-30, 7.98778e-10 
1.25898e+00, 2.55125e-10, 8.50201e+00, 8.42361e+00, 1.89577e-13, 7.12311e-20, 4.86891e-13, 0.00000e+00, 2.22926e-01, 7.77074e-01, 5.10935e-13, 2.53973e-25, 1.00000e-30, 1.00000e-30, 7.98272e-10 
1.28740e+00, 2.57705e-10, 8.41829e+00, 8.33891e+00, 1.82219e-13, 6.91027e-20, 4.67599e-13, 0.00000e+00, 2.21964e-01, 7.78036e-01, 5.16907e-13, 3.53442e-25, 1.00000e-30, 1.00000e-30, 7.97757e-10 
1.31641e+00, 2.60312e-10, 8.33538e+00, 8.25502e+00, 1.75147e-13, 6.70371e-20, 4.49065e-13, 0.00000e+00, 2.21011e-01, 7.78989e-01, 5.23105e-13, 4.93726e-25, 1.00000e-30, 1.00000e-30, 7.97232e-10 
1.34602e+00, 2.62947e-10, 8.25330e+00, 8.17194e+00, 1.68349e-13, 6.50324e-20, 4.31258e-13, 0.00000e+00, 2.20068e-01, 7.79932e-01, 5.29537e-13, 6.92319e-25, 1.00000e-30, 1.00000e-30, 7.96697e-10 
1.37625e+00, 2.65609e-10, 8.17202e+00, 8.08966e+00, 1.61815e-13, 6.30869e-20, 4.14150e-13, 0.00000e+00, 2.19135e-01, 7.80865e-01, 5.36212e-13, 9.74525e-25, 1.00000e-30, 1.00000e-30, 7.96153e-10 
1.40710e+00, 2.68299e-10, 8.09155e+00, 8.00817e+00, 1.55534e-13, 6.11988e-20, 3.97714e-13, 0.00000e+00, 2.18211e-01, 7.81789e-01, 5.43138e-13, 1.37708e-24, 1.00000e-30, 1.00000e-30, 7.95599e-10 
1.43860e+00, 2.71018e-10, 8.01187e+00, 7.92747e+00, 1.49498e-13, 5.93664e-20, 3.81924e-13, 0.00000e+00, 2.17297e-01, 7.82703e-01, 5.50325e-13, 1.95349e-24, 1.00000e-30, 1.00000e-30, 7.95034e-10 
1.47075e+00, 2.73765e-10, 7.93297e+00, 7.84755e+00, 1.43695e-13, 5.75881e-20, 3.66754e-13, 0.00000e+00, 2.16393e-01, 7.83607e-01, 5.57784e-13, 2.78204e-24, 1.00000e-30, 1.00000e-30, 7.94459e-10 
1.50357e+00, 2.76542e-10, 7.85485e+00, 7.76840e+00, 1.38118e-13, 5.58624e-20, 3.52180e-13, 0.00000e+00, 2.15498e-01, 7.84502e-01, 5.65523e-13, 3.97759e-24, 1.00000e-30, 1.00000e-30, 7.93874e-10 
1.53708e+00, 2.79348e-10, 7.77750e+00, 7.69002e+00, 1.32758e-13, 5.41876e-20, 3.38179e-13, 0.00000e+00, 2.14613e-01, 7.85387e-01, 5.73554e-13, 5.70928e-24, 1.00000e-30, 1.00000e-30, 7.93278e-10 
1.57128e+00, 2.82184e-10, 7.70092e+00, 7.61238e+00, 1.27605e-13, 5.25622e-20, 3.24728e-13, 0.00000e+00, 2.13738e-01, 7.86262e-01, 5.81889e-13, 8.22704e-24, 1.00000e-30, 1.00000e-30, 7.92671e-10 
1.60620e+00, 2.85049e-10, 7.62508e+00, 7.53550e+00, 1.22653e-13, 5.09849e-20, 3.11807e-13, 0.00000e+00, 2.12872e-01, 7.87128e-01, 5.90539e-13, 1.19013e-23, 1.00000e-30, 1.00000e-30, 7.92053e-10 
1.64185e+00, 2.87946e-10, 7.55000e+00, 7.45935e+00, 1.17893e-13, 4.94542e-20, 2.99393e-13, 0.00000e+00, 2.12016e-01, 7.87984e-01, 5.99517e-13, 1.72825e-23, 1.00000e-30, 1.00000e-30, 7.91424e-10 
1.67825e+00, 2.90873e-10, 7.47566e+00, 7.38394e+00, 1.13317e-13, 4.79688e-20, 2.87469e-13, 0.00000e+00, 2.11170e-01, 7.88830e-01, 6.08836e-13, 2.51906e-23, 1.00000e-30, 1.00000e-30, 7.90783e-10 
1.71540e+00, 2.93831e-10, 7.40204e+00, 7.30925e+00, 1.08920e-13, 4.65273e-20, 2.76013e-13, 0.00000e+00, 2.10334e-01, 7.89666e-01, 6.18509e-13, 3.68491e-23, 1.00000e-30, 1.00000e-30, 7.90131e-10 
1.75334e+00, 2.96821e-10, 7.32916e+00, 7.23529e+00, 1.04693e-13, 4.51284e-20, 2.65009e-13, 0.00000e+00, 2.09507e-01, 7.90493e-01, 6.28551e-13, 5.40840e-23, 1.00000e-30, 1.00000e-30, 7.89467e-10 
1.79207e+00, 2.99843e-10, 7.25699e+00, 7.16203e+00, 1.00630e-13, 4.37708e-20, 2.54438e-13, 0.00000e+00, 2.08690e-01, 7.91310e-01, 6.38978e-13, 7.96201e-23, 1.00000e-30, 1.00000e-30, 7.88791e-10 
1.83157e+00, 3.02895e-10, 7.18560e+00, 7.08954e+00, 9.67277e-14, 4.24547e-20, 2.44292e-13, 0.00000e+00, 2.07883e-01, 7.92117e-01, 6.49794e-13, 1.17475e-22, 1.00000e-30, 1.00000e-30, 7.88103e-10 
1.87144e+00, 3.05944e-10, 7.11571e+00, 7.01856e+00, 9.30192e-14, 4.11917e-20, 2.34655e-13, 0.00000e+00, 2.07096e-01, 7.92904e-01, 6.60896e-13, 1.72965e-22, 1.00000e-30, 1.00000e-30, 7.87411e-10 
1.91166e+00, 3.08989e-10, 7.04732e+00, 6.94908e+00, 8.94941e-14, 3.99800e-20, 2.25500e-13, 0.00000e+00, 2.06326e-01, 7.93674e-01, 6.72283e-13, 2.53891e-22, 1.00000e-30, 1.00000e-30, 7.86716e-10 
1.95236e+00, 3.12042e-10, 6.98012e+00, 6.88080e+00, 8.61292e-14, 3.88125e-20, 2.16767e-13, 0.00000e+00, 2.05572e-01, 7.94428e-01, 6.84006e-13, 3.71449e-22, 1.00000e-30, 1.00000e-30, 7.86013e-10 
1.99377e+00, 3.15117e-10, 6.91376e+00, 6.81335e+00, 8.29003e-14, 3.76819e-20, 2.08392e-13, 0.00000e+00, 2.04829e-01, 7.95171e-01, 6.96134e-13, 5.41710e-22, 1.00000e-30, 1.00000e-30, 7.85301e-10 
2.03610e+00, 3.18229e-10, 6.84792e+00, 6.74642e+00, 7.97872e-14, 3.65817e-20, 2.00323e-13, 0.00000e+00, 2.04094e-01, 7.95906e-01, 7.08743e-13, 7.87512e-22, 1.00000e-30, 1.00000e-30, 7.84576e-10 
2.07957e+00, 3.21394e-10, 6.78229e+00, 6.67968e+00, 7.67723e-14, 3.55063e-20, 1.92513e-13, 0.00000e+00, 2.03363e-01, 7.96637e-01, 7.21915e-13, 1.14100e-21, 1.00000e-30, 1.00000e-30, 7.83833e-10 
2.12447e+00, 3.24631e-10, 6.71651e+00, 6.61277e+00, 7.38370e-14, 3.44496e-20, 1.84915e-13, 0.00000e+00, 2.02632e-01, 7.97368e-01, 7.35762e-13, 1.64714e-21, 1.00000e-30, 1.00000e-30, 7.83068e-10 
2.17101e+00, 3.27953e-10, 6.65038e+00, 6.54549e+00, 7.09717e-14, 3.34083e-20, 1.77503e-13, 0.00000e+00, 2.01900e-01, 7.98100e-01, 7.50373e-13, 2.36564e-21, 1.00000e-30, 1.00000e-30, 7.82278e-10 
2.21854e+00, 3.31310e-10, 6.58490e+00, 6.47884e+00, 6.82176e-14, 3.23978e-20, 1.70384e-13, 0.00000e+00, 2.01177e-01, 7.98823e-01, 7.65566e-13, 3.35397e-21, 1.00000e-30, 1.00000e-30, 7.81474e-10 
2.26708e+00, 3.34704e-10, 6.52007e+00, 6.41284e+00, 6.55705e-14, 3.14173e-20, 1.63546e-13, 0.00000e+00, 2.00464e-01, 7.99536e-01, 7.81367e-13, 4.68486e-21, 1.00000e-30, 1.00000e-30, 7.80655e-10 
2.31664e+00, 3.38135e-10, 6.45587e+00, 6.34747e+00, 6.30260e-14, 3.04660e-20, 1.56978e-13, 0.00000e+00, 1.99760e-01, 8.00240e-01, 7.97805e-13, 6.43514e-21, 1.00000e-30, 1.00000e-30, 7.79823e-10 
2.36725e+00, 3.41603e-10, 6.39231e+00, 6.28272e+00, 6.05804e-14, 2.95428e-20, 1.50671e-13, 0.00000e+00, 1.99065e-01, 8.00935e-01, 8.14911e-13, 8.68301e-21, 1.00000e-30, 1.00000e-30, 7.78976e-10 
2.41894e+00, 3.45109e-10, 6.32938e+00, 6.21860e+00, 5.82296e-14, 2.86471e-20, 1.44613e-13, 0.00000e+00, 1.98380e-01, 8.01620e-01, 8.32713e-13, 1.15050e-20, 1.00000e-30, 1.00000e-30, 7.78114e-10 
2.47173e+00, 3.48653e-10, 6.26706e+00, 6.15508e+00, 5.59701e-14, 2.77779e-20, 1.38795e-13, 0.00000e+00, 1.97703e-01, 8.02297e-01, 8.51245e-13, 1.49735e-20, 1.00000e-30, 1.00000e-30, 7.77237e-10 
2.52564e+00, 3.52236e-10, 6.20536e+00, 6.09217e+00, 5.37983e-14, 2.69346e-20, 1.33207e-13, 0.00000e+00, 1.97036e-01, 8.02964e-01, 8.70542e-13, 1.91565e-20, 1.00000e-30, 1.00000e-30, 7.76344e-10 
2.58070e+00, 3.55859e-10, 6.14427e+00, 6.02987e+00, 5.17108e-14, 2.61163e-20, 1.27841e-13, 0.00000e+00, 1.96378e-01, 8.03622e-01, 8.90640e-13, 2.41180e-20, 1.00000e-30, 1.00000e-30, 7.75437e-10 
2.63693e+00, 3.59521e-10, 6.08378e+00, 5.96816e+00, 4.97043e-14, 2.53223e-20, 1.22687e-13, 0.00000e+00, 1.95730e-01, 8.04270e-01, 9.11578e-13, 2.99202e-20, 1.00000e-30, 1.00000e-30, 7.74513e-10 
2.69436e+00, 3.63223e-10, 6.02389e+00, 5.90703e+00, 4.77757e-14, 2.45520e-20, 1.17738e-13, 0.00000e+00, 1.95090e-01, 8.04910e-01, 9.33397e-13, 3.66273e-20, 1.00000e-30, 1.00000e-30, 7.73574e-10 
2.75302e+00, 3.66966e-10, 5.96459e+00, 5.84649e+00, 4.59220e-14, 2.38045e-20, 1.12985e-13, 0.00000e+00, 1.94459e-01, 8.05541e-01, 9.56139e-13, 4.43083e-20, 1.00000e-30, 1.00000e-30, 7.72619e-10 
2.81294e+00, 3.70751e-10, 5.90587e+00, 5.78653e+00, 4.41402e-14, 2.30793e-20, 1.08420e-13, 0.00000e+00, 1.93837e-01, 8.06163e-01, 9.79851e-13, 5.30416e-20, 1.00000e-30, 1.00000e-30, 7.71647e-10 
2.87414e+00, 3.74577e-10, 5.84773e+00, 5.72714e+00, 4.24275e-14, 2.23757e-20, 1.04037e-13, 0.00000e+00, 1.93224e-01, 8.06776e-01, 1.00458e-12, 6.29182e-20, 1.00000e-30, 1.00000e-30, 7.70659e-10 
2.93665e+00, 3.78446e-10, 5.79016e+00, 5.66831e+00, 4.07813e-14, 2.16931e-20, 9.98279e-14, 0.00000e+00, 1.92619e-01, 8.07381e-01, 1.03038e-12, 7.40453e-20, 1.00000e-30, 1.00000e-30, 7.69654e-10 
3.00050e+00, 3.82358e-10, 5.73316e+00, 5.61005e+00, 3.91991e-14, 2.10307e-20, 9.57862e-14, 0.00000e+00, 1.92024e-01, 8.07976e-01, 1.05730e-12, 8.65496e-20, 1.00000e-30, 1.00000e-30, 7.68632e-10 
3.06573e+00, 3.86313e-10, 5.67672e+00, 5.55233e+00, 3.76782e-14, 2.03881e-20, 9.19051e-14, 0.00000e+00, 1.91437e-01, 8.08563e-01, 1.08541e-12, 1.00581e-19, 1.00000e-30, 1.00000e-30, 7.67593e-10 
3.13236e+00, 3.90312e-10, 5.62084e+00, 5.49517e+00, 3.62163e-14, 1.97647e-20, 8.81784e-14, 0.00000e+00, 1.90858e-01, 8.09142e-01, 1.11475e-12, 1.16316e-19, 1.00000e-30, 1.00000e-30, 7.66536e-10 
3.20042e+00, 3.94356e-10, 5.56551e+00, 5.43855e+00, 3.48112e-14, 1.91598e-20, 8.46001e-14, 0.00000e+00, 1.90288e-01, 8.09712e-01, 1.14540e-12, 1.33961e-19, 1.00000e-30, 1.00000e-30, 7.65461e-10 
3.26995e+00, 3.98445e-10, 5.51072e+00, 5.38247e+00, 3.34607e-14, 1.85730e-20, 8.11642e-14, 0.00000e+00, 1.89726e-01, 8.10274e-01, 1.17743e-12, 1.53758e-19, 1.00000e-30, 1.00000e-30, 7.64369e-10 
3.34099e+00, 4.02579e-10, 5.45648e+00, 5.32693e+00, 3.21625e-14, 1.80037e-20, 7.78653e-14, 0.00000e+00, 1.89173e-01, 8.10827e-01, 1.21091e-12, 1.75988e-19, 1.00000e-30, 1.00000e-30, 7.63258e-10 
